"Debug","9","28-Aug-2025 10:28:36:756","J1FCNV13302","DeviceServer(1F_Formation_N_2nd_Conveyor_01_Server):EventReportThreadP-J1FCNV13302","PTAJFP000124","carrierTransferring, workItem is not null..","Debug","LGCnvSEM.carrierMoved","","","1756391316756"
"Debug","7","28-Aug-2025 10:28:36:753","J1FCNV13302","DeviceServer(1F_Formation_N_2nd_Conveyor_01_Server):EventReportThreadP-J1FCNV13302","","carrierId : PTAJFP000124, locationId : J1FCNV13302-113","Debug","LGCnvSEM.lgCarrierTransferring","","","1756391316753"
"Com","1","28-Aug-2025 10:28:36:753","J1FCNV13302","DeviceServer(1F_Formation_N_2nd_Conveyor_01_Server):HsmsRecv/10.228.115.225:30060","","--> Event Report Send CEID:157 - CarrierTransferring  CarrierID: PTAJFP000124, loc : J1FCNV13302-113","commessage","SecsProtocolLogger.logMessage","classlgmcs.device.mcs.storage.lgcnvSEM.ComLogParser","0001860b000000004b980103a9020000a902009d01010102a90200100102410c5054414a4650303030313234410f4a3146434e5631333330322d313133","1756391316753"
"Debug","8","28-Aug-2025 10:28:36:753","","DeviceServer(1F_Formation_N_2nd_Conveyor_01_Server):HsmsRecv/10.228.115.225:30060","",">>> super1 Event Report Send CEID:157 - CarrierTransferring  CarrierID: PTAJFP000124, loc : J1FCNV13302-113","DEBUG","COMLogParser.parseComLog","","","1756391316753"
"Info","9","28-Aug-2025 10:28:36:753","","DeviceServer(1F_Formation_N_2nd_Conveyor_01_Server):HsmsRecv/10.228.115.225:30060","",">>> super Event Report Send CEID:157 - CarrierTransferring  CarrierID: PTAJFP000124","INFO","COMLogParser.parseComLog","","","1756391316753"
"Debug","7","28-Aug-2025 10:27:31:080","J1FCNV13302","DeviceServer(1F_Formation_N_2nd_Conveyor_01_Server):EventReportThreadP-J1FCNV13302","PTAJFP000124",">>>2. carrierMoved - 1. reportedLoc : J1FCNV13302-112 2. oldLoc : J1FCNV13302-111 3. carrier Loc : J1FCNV13302/J1FCNV13302-112 4. carrier oldLoc : J1FCNV13302/J1FCNV13302-111","debug","LGCnvSEM.carrierMoved","","","1756391251080"
"Debug","9","28-Aug-2025 10:27:31:079","","EventBrokerServer:EventBrokerServer-EventProcessorThread","","Sending MCSEvent with Subject(carrier.movement.initiated.PTAJFP000124) to 6 Subscribers.","debug","EventPublisher.publishEvent","","","1756391251079"
"Debug","9","28-Aug-2025 10:27:31:079","","EventBrokerServer:EventBrokerServer-EventProcessorThread","","Received MCSEvent with Subject(carrier.movement.initiated.PTAJFP000124).","debug","EventPublisher.publishEvent","","","1756391251079"
"Debug","7","28-Aug-2025 10:27:31:079","J1FCNV13302","DeviceServer(1F_Formation_N_2nd_Conveyor_01_Server):EventReportThreadP-J1FCNV13302","PTAJFP000124","carrier Moving From : J1FCNV13302-102 TO : J1FCNV13302-112","debug","LGCnvSEM.carrierMoved","","","1756391251079"
"Debug","8","28-Aug-2025 10:27:31:078","","CarrierServer:ORBWorkerThread-23","PTAJFP000124","Publishing Event: theSubject=carrier.movement.initiated.PTAJFP000124, CarrierData=(id=PTAJFP000124,batchId=,idStatus=Trusted,errorReason=,jobId=1756391050785,previousStartedJobId=1756391050785,deadlineProcessed=false,jobLateProcessed=false,needsReroute=false,moveStatus=Moving,itineraryId=J1FCNV13302.J1FSTO13301.1,updateItineraryId=,previousLocationInfo=(J1FCNV13302,J1FCNV13302-111,),currentLocationInfo=(J1FCNV13302,J1FCNV13302-112,),arrivalTime=28-Aug-2025 10:27:31:076,requestor=AUTO,moveRequestorType=ExternalRequest,moveRequestReason=,requestTime=28-Aug-2025 10:24:10:785,requestedTypeOfMove=Normal,priority=50,autoCancelCriteria=,deadlineTime=0,sourceLocationInfo=(J1FCNV13302,J1FCNV13302-101,),originalLocationInfo=(,,),requestedDestinationInfo=(J1FSTO13301,D_PTT01,),assignedDestinationId=,bufferedDestinationId=J1FSTO13301,bufferedFlag=true,alternateDestinationId=,alternateReturnCriteria=Default,intermediateDestinationId=,createTime=28-Jun-2025 13:13:20:788,type=EMPTY,subTypeAttributes=,idInformation=,idPrefix=,capacity=0,emptyFlag=true,comments=,loopId=,useCount=0,cleanCount=0,lastCleanTime=28-Jun-2025 13:13:20:788,preferredExitLocationInfo=(,,),preferredEnterLocationInfo=(,,),requestedDeliveryTime=31-Dec-1969 19:00:00:000,requestedDeliveryStartTime=31-Dec-1969 19:00:00:000,requestedDeliveryStartSetTime=31-Dec-1969 19:00:00:000,moveStatusTime=28-Aug-2025 10:25:16:411), CustomPropertyInfoList=[(CHANGE_DIRECTION_REINPUT_FLAG,),(PROCESS_GROUP_CODE,),(TO_EQP_WINDING_DIRECTION,),(NEXT_EQUIPMENT_GROUP_CODE,),(PRIO,50),(NEXT_EQUIPMENT_ID,),(EQUIPMENT_GROUP_CODE,),(TRANSFER_CREATE_TYPE,R),(CMD_CD,HPTAJFP0001240828102410),(ROLL_NOT_COATED_SIDE,),(MATERIALCODE,),(LOT_ID,),(NEXT_PROCESS_GROUP_CODE,),(TO_EQUIPMENT_NOT_COATED_SIDE,),(ROLL_WINDING_DIRECTION,),(CRANEID,J1FSTO13301-101),(OUTTIME,20250904102202),(OPER,),(QUERYSENT,TRUE),(TC_REPORT,TRUE),(COMMAND_TEXT,),(ERROR_DURABLE_FLAG,N),(SecondParentId,)]","debug","Carrier.publishCarrierEvent","","","1756391251078"
"Debug","9","28-Aug-2025 10:27:31:076","","EventBrokerServer:EventBrokerServer-EventProcessorThread","","Sending MCSEvent with Subject(carrier.movement.locationUpdated.PTAJFP000124) to 6 Subscribers.","debug","EventPublisher.publishEvent","","","1756391251076"
"Debug","9","28-Aug-2025 10:27:31:076","","EventBrokerServer:EventBrokerServer-EventProcessorThread","","Received MCSEvent with Subject(carrier.movement.locationUpdated.PTAJFP000124).","debug","EventPublisher.publishEvent","","","1756391251076"
"Debug","7","28-Aug-2025 10:27:31:076","J1FCNV13302","DeviceServer(1F_Formation_N_2nd_Conveyor_01_Server):EventReportThreadP-J1FCNV13302","PTAJFP000124","Device: J1FCNV13302 adding carrier: PTAJFP000124 at location: J1FCNV13302-112","debug","LGCnvSEM.addCarrier","","","1756391251076"
"Debug","8","28-Aug-2025 10:27:31:076","","CarrierServer:ORBWorkerThread-49","PTAJFP000124","Publishing Event: theSubject=carrier.movement.locationUpdated.PTAJFP000124, CarrierData=(id=PTAJFP000124,batchId=,idStatus=Trusted,errorReason=,jobId=1756391050785,previousStartedJobId=1756391050785,deadlineProcessed=false,jobLateProcessed=false,needsReroute=false,moveStatus=Moving,itineraryId=J1FCNV13302.J1FSTO13301.1,updateItineraryId=,previousLocationInfo=(J1FCNV13302,J1FCNV13302-111,),currentLocationInfo=(J1FCNV13302,J1FCNV13302-112,),arrivalTime=28-Aug-2025 10:27:31:076,requestor=AUTO,moveRequestorType=ExternalRequest,moveRequestReason=,requestTime=28-Aug-2025 10:24:10:785,requestedTypeOfMove=Normal,priority=50,autoCancelCriteria=,deadlineTime=0,sourceLocationInfo=(J1FCNV13302,J1FCNV13302-101,),originalLocationInfo=(,,),requestedDestinationInfo=(J1FSTO13301,D_PTT01,),assignedDestinationId=,bufferedDestinationId=J1FSTO13301,bufferedFlag=true,alternateDestinationId=,alternateReturnCriteria=Default,intermediateDestinationId=,createTime=28-Jun-2025 13:13:20:788,type=EMPTY,subTypeAttributes=,idInformation=,idPrefix=,capacity=0,emptyFlag=true,comments=,loopId=,useCount=0,cleanCount=0,lastCleanTime=28-Jun-2025 13:13:20:788,preferredExitLocationInfo=(,,),preferredEnterLocationInfo=(,,),requestedDeliveryTime=31-Dec-1969 19:00:00:000,requestedDeliveryStartTime=31-Dec-1969 19:00:00:000,requestedDeliveryStartSetTime=31-Dec-1969 19:00:00:000,moveStatusTime=28-Aug-2025 10:25:16:411), CustomPropertyInfoList=[(CHANGE_DIRECTION_REINPUT_FLAG,),(PROCESS_GROUP_CODE,),(TO_EQP_WINDING_DIRECTION,),(NEXT_EQUIPMENT_GROUP_CODE,),(PRIO,50),(NEXT_EQUIPMENT_ID,),(EQUIPMENT_GROUP_CODE,),(TRANSFER_CREATE_TYPE,R),(CMD_CD,HPTAJFP0001240828102410),(ROLL_NOT_COATED_SIDE,),(MATERIALCODE,),(LOT_ID,),(NEXT_PROCESS_GROUP_CODE,),(TO_EQUIPMENT_NOT_COATED_SIDE,),(ROLL_WINDING_DIRECTION,),(CRANEID,J1FSTO13301-101),(OUTTIME,20250904102202),(OPER,),(QUERYSENT,TRUE),(TC_REPORT,TRUE),(COMMAND_TEXT,),(ERROR_DURABLE_FLAG,N),(SecondParentId,)]","debug","Carrier.publishCarrierEvent","","","1756391251076"
"Debug","7","28-Aug-2025 10:27:31:075","J1FCNV13302","DeviceServer(1F_Formation_N_2nd_Conveyor_01_Server):EventReportThreadP-J1FCNV13302","PTAJFP000124","Removing carrier: PTAJFP000124 from location: J1FCNV13302-111","debug","Device.removeCarrier","","","1756391251075"
"Debug","7","28-Aug-2025 10:27:31:075","J1FCNV13302","DeviceServer(1F_Formation_N_2nd_Conveyor_01_Server):EventReportThreadP-J1FCNV13302","PTAJFP000124",">>>[carrierMoved] removeCarrier  : PTAJFP000124 contains Location : J1FCNV13302-111","debug","LGCnvSEM.carrierMoved","","","1756391251075"
"Debug","7","28-Aug-2025 10:27:31:075","J1FCNV13302","DeviceServer(1F_Formation_N_2nd_Conveyor_01_Server):EventReportThreadP-J1FCNV13302","PTAJFP000124",">>>1. carrierMoved - 1. reportedLoc : J1FCNV13302-112 2. oldLoc : J1FCNV13302-111 3. carrier Loc : J1FCNV13302/J1FCNV13302-111 4. carrier oldLoc : J1FCNV13302/J1FCNV13302-102","debug","LGCnvSEM.carrierMoved","","","1756391251075"
"Debug","9","28-Aug-2025 10:27:31:074","J1FCNV13302","DeviceServer(1F_Formation_N_2nd_Conveyor_01_Server):EventReportThreadP-J1FCNV13302","PTAJFP000124","carrierTransferring, workItem is not null..","Debug","LGCnvSEM.carrierMoved","","","1756391251074"
"Debug","7","28-Aug-2025 10:27:31:073","J1FCNV13302","DeviceServer(1F_Formation_N_2nd_Conveyor_01_Server):EventReportThreadP-J1FCNV13302","","carrierId : PTAJFP000124, locationId : J1FCNV13302-112","Debug","LGCnvSEM.lgCarrierTransferring","","","1756391251073"
"Com","1","28-Aug-2025 10:27:31:073","J1FCNV13302","DeviceServer(1F_Formation_N_2nd_Conveyor_01_Server):HsmsRecv/10.228.115.225:30060","","--> Event Report Send CEID:157 - CarrierTransferring  CarrierID: PTAJFP000124, loc : J1FCNV13302-112","commessage","SecsProtocolLogger.logMessage","classlgmcs.device.mcs.storage.lgcnvSEM.ComLogParser","0001860b000000004b950103a9020000a902009d01010102a90200100102410c5054414a4650303030313234410f4a3146434e5631333330322d313132","1756391251073"
"Debug","8","28-Aug-2025 10:27:31:073","","DeviceServer(1F_Formation_N_2nd_Conveyor_01_Server):HsmsRecv/10.228.115.225:30060","",">>> super1 Event Report Send CEID:157 - CarrierTransferring  CarrierID: PTAJFP000124, loc : J1FCNV13302-112","DEBUG","COMLogParser.parseComLog","","","1756391251073"
"Info","9","28-Aug-2025 10:27:31:073","","DeviceServer(1F_Formation_N_2nd_Conveyor_01_Server):HsmsRecv/10.228.115.225:30060","",">>> super Event Report Send CEID:157 - CarrierTransferring  CarrierID: PTAJFP000124","INFO","COMLogParser.parseComLog","","","1756391251073"
"Debug","7","28-Aug-2025 10:26:24:049","J1FCNV13302","DeviceServer(1F_Formation_N_2nd_Conveyor_01_Server):EventReportThreadP-J1FCNV13302","PTAJFP000124",">>>2. carrierMoved - 1. reportedLoc : J1FCNV13302-111 2. oldLoc : J1FCNV13302-102 3. carrier Loc : J1FCNV13302/J1FCNV13302-111 4. carrier oldLoc : J1FCNV13302/J1FCNV13302-102","debug","LGCnvSEM.carrierMoved","","","1756391184049"
"Debug","7","28-Aug-2025 10:26:24:049","J1FCNV13302","DeviceServer(1F_Formation_N_2nd_Conveyor_01_Server):EventReportThreadP-J1FCNV13302","PTAJFP000124","carrier Moving From : J1FCNV13302-101 TO : J1FCNV13302-111","debug","LGCnvSEM.carrierMoved","","","1756391184049"
"Debug","9","28-Aug-2025 10:26:24:048","","EventBrokerServer:EventBrokerServer-EventProcessorThread","","Sending MCSEvent with Subject(carrier.movement.initiated.PTAJFP000124) to 6 Subscribers.","debug","EventPublisher.publishEvent","","","1756391184048"
"Debug","9","28-Aug-2025 10:26:24:048","","EventBrokerServer:EventBrokerServer-EventProcessorThread","","Received MCSEvent with Subject(carrier.movement.initiated.PTAJFP000124).","debug","EventPublisher.publishEvent","","","1756391184048"
"Debug","8","28-Aug-2025 10:26:24:048","","CarrierServer:ORBWorkerThread-87","PTAJFP000124","Publishing Event: theSubject=carrier.movement.initiated.PTAJFP000124, CarrierData=(id=PTAJFP000124,batchId=,idStatus=Trusted,errorReason=,jobId=1756391050785,previousStartedJobId=1756391050785,deadlineProcessed=false,jobLateProcessed=false,needsReroute=false,moveStatus=Moving,itineraryId=J1FCNV13302.J1FSTO13301.1,updateItineraryId=,previousLocationInfo=(J1FCNV13302,J1FCNV13302-102,),currentLocationInfo=(J1FCNV13302,J1FCNV13302-111,),arrivalTime=28-Aug-2025 10:26:24:045,requestor=AUTO,moveRequestorType=ExternalRequest,moveRequestReason=,requestTime=28-Aug-2025 10:24:10:785,requestedTypeOfMove=Normal,priority=50,autoCancelCriteria=,deadlineTime=0,sourceLocationInfo=(J1FCNV13302,J1FCNV13302-101,),originalLocationInfo=(,,),requestedDestinationInfo=(J1FSTO13301,D_PTT01,),assignedDestinationId=,bufferedDestinationId=J1FSTO13301,bufferedFlag=true,alternateDestinationId=,alternateReturnCriteria=Default,intermediateDestinationId=,createTime=28-Jun-2025 13:13:20:788,type=EMPTY,subTypeAttributes=,idInformation=,idPrefix=,capacity=0,emptyFlag=true,comments=,loopId=,useCount=0,cleanCount=0,lastCleanTime=28-Jun-2025 13:13:20:788,preferredExitLocationInfo=(,,),preferredEnterLocationInfo=(,,),requestedDeliveryTime=31-Dec-1969 19:00:00:000,requestedDeliveryStartTime=31-Dec-1969 19:00:00:000,requestedDeliveryStartSetTime=31-Dec-1969 19:00:00:000,moveStatusTime=28-Aug-2025 10:25:16:411), CustomPropertyInfoList=[(CHANGE_DIRECTION_REINPUT_FLAG,),(PROCESS_GROUP_CODE,),(TO_EQP_WINDING_DIRECTION,),(NEXT_EQUIPMENT_GROUP_CODE,),(PRIO,50),(NEXT_EQUIPMENT_ID,),(EQUIPMENT_GROUP_CODE,),(TRANSFER_CREATE_TYPE,R),(CMD_CD,HPTAJFP0001240828102410),(ROLL_NOT_COATED_SIDE,),(MATERIALCODE,),(LOT_ID,),(NEXT_PROCESS_GROUP_CODE,),(TO_EQUIPMENT_NOT_COATED_SIDE,),(ROLL_WINDING_DIRECTION,),(CRANEID,J1FSTO13301-101),(OUTTIME,20250904102202),(OPER,),(QUERYSENT,TRUE),(TC_REPORT,TRUE),(COMMAND_TEXT,),(ERROR_DURABLE_FLAG,N),(SecondParentId,)]","debug","Carrier.publishCarrierEvent","","","1756391184048"
"Debug","9","28-Aug-2025 10:26:24:045","","EventBrokerServer:EventBrokerServer-EventProcessorThread","","Sending MCSEvent with Subject(carrier.movement.locationUpdated.PTAJFP000124) to 6 Subscribers.","debug","EventPublisher.publishEvent","","","1756391184045"
"Debug","9","28-Aug-2025 10:26:24:045","","EventBrokerServer:EventBrokerServer-EventProcessorThread","","Received MCSEvent with Subject(carrier.movement.locationUpdated.PTAJFP000124).","debug","EventPublisher.publishEvent","","","1756391184045"
"Debug","7","28-Aug-2025 10:26:24:045","J1FCNV13302","DeviceServer(1F_Formation_N_2nd_Conveyor_01_Server):EventReportThreadP-J1FCNV13302","PTAJFP000124","Device: J1FCNV13302 adding carrier: PTAJFP000124 at location: J1FCNV13302-111","debug","LGCnvSEM.addCarrier","","","1756391184045"
"Debug","7","28-Aug-2025 10:26:24:045","J1FCNV13302","DeviceServer(1F_Formation_N_2nd_Conveyor_01_Server):EventReportThreadP-J1FCNV13302","PTAJFP000124","Removing carrier: PTAJFP000124 from location: J1FCNV13302-102","debug","Device.removeCarrier","","","1756391184045"
"Debug","7","28-Aug-2025 10:26:24:045","J1FCNV13302","DeviceServer(1F_Formation_N_2nd_Conveyor_01_Server):EventReportThreadP-J1FCNV13302","PTAJFP000124",">>>[carrierMoved] removeCarrier  : PTAJFP000124 contains Location : J1FCNV13302-102","debug","LGCnvSEM.carrierMoved","","","1756391184045"
"Debug","7","28-Aug-2025 10:26:24:045","J1FCNV13302","DeviceServer(1F_Formation_N_2nd_Conveyor_01_Server):EventReportThreadP-J1FCNV13302","PTAJFP000124",">>>1. carrierMoved - 1. reportedLoc : J1FCNV13302-111 2. oldLoc : J1FCNV13302-102 3. carrier Loc : J1FCNV13302/J1FCNV13302-102 4. carrier oldLoc : J1FCNV13302/J1FCNV13302-101","debug","LGCnvSEM.carrierMoved","","","1756391184045"
"Debug","8","28-Aug-2025 10:26:24:045","","CarrierServer:ORBWorkerThread-85","PTAJFP000124","Publishing Event: theSubject=carrier.movement.locationUpdated.PTAJFP000124, CarrierData=(id=PTAJFP000124,batchId=,idStatus=Trusted,errorReason=,jobId=1756391050785,previousStartedJobId=1756391050785,deadlineProcessed=false,jobLateProcessed=false,needsReroute=false,moveStatus=Moving,itineraryId=J1FCNV13302.J1FSTO13301.1,updateItineraryId=,previousLocationInfo=(J1FCNV13302,J1FCNV13302-102,),currentLocationInfo=(J1FCNV13302,J1FCNV13302-111,),arrivalTime=28-Aug-2025 10:26:24:045,requestor=AUTO,moveRequestorType=ExternalRequest,moveRequestReason=,requestTime=28-Aug-2025 10:24:10:785,requestedTypeOfMove=Normal,priority=50,autoCancelCriteria=,deadlineTime=0,sourceLocationInfo=(J1FCNV13302,J1FCNV13302-101,),originalLocationInfo=(,,),requestedDestinationInfo=(J1FSTO13301,D_PTT01,),assignedDestinationId=,bufferedDestinationId=J1FSTO13301,bufferedFlag=true,alternateDestinationId=,alternateReturnCriteria=Default,intermediateDestinationId=,createTime=28-Jun-2025 13:13:20:788,type=EMPTY,subTypeAttributes=,idInformation=,idPrefix=,capacity=0,emptyFlag=true,comments=,loopId=,useCount=0,cleanCount=0,lastCleanTime=28-Jun-2025 13:13:20:788,preferredExitLocationInfo=(,,),preferredEnterLocationInfo=(,,),requestedDeliveryTime=31-Dec-1969 19:00:00:000,requestedDeliveryStartTime=31-Dec-1969 19:00:00:000,requestedDeliveryStartSetTime=31-Dec-1969 19:00:00:000,moveStatusTime=28-Aug-2025 10:25:16:411), CustomPropertyInfoList=[(CHANGE_DIRECTION_REINPUT_FLAG,),(PROCESS_GROUP_CODE,),(TO_EQP_WINDING_DIRECTION,),(NEXT_EQUIPMENT_GROUP_CODE,),(PRIO,50),(NEXT_EQUIPMENT_ID,),(EQUIPMENT_GROUP_CODE,),(TRANSFER_CREATE_TYPE,R),(CMD_CD,HPTAJFP0001240828102410),(ROLL_NOT_COATED_SIDE,),(MATERIALCODE,),(LOT_ID,),(NEXT_PROCESS_GROUP_CODE,),(TO_EQUIPMENT_NOT_COATED_SIDE,),(ROLL_WINDING_DIRECTION,),(CRANEID,J1FSTO13301-101),(OUTTIME,20250904102202),(OPER,),(QUERYSENT,TRUE),(TC_REPORT,TRUE),(COMMAND_TEXT,),(ERROR_DURABLE_FLAG,N),(SecondParentId,)]","debug","Carrier.publishCarrierEvent","","","1756391184045"
"Debug","9","28-Aug-2025 10:26:24:043","J1FCNV13302","DeviceServer(1F_Formation_N_2nd_Conveyor_01_Server):EventReportThreadP-J1FCNV13302","PTAJFP000124","carrierTransferring, workItem is not null..","Debug","LGCnvSEM.carrierMoved","","","1756391184043"
"Debug","7","28-Aug-2025 10:26:24:043","J1FCNV13302","DeviceServer(1F_Formation_N_2nd_Conveyor_01_Server):EventReportThreadP-J1FCNV13302","","carrierId : PTAJFP000124, locationId : J1FCNV13302-111","Debug","LGCnvSEM.lgCarrierTransferring","","","1756391184043"
"Com","1","28-Aug-2025 10:26:24:042","J1FCNV13302","DeviceServer(1F_Formation_N_2nd_Conveyor_01_Server):HsmsRecv/10.228.115.225:30060","","--> Event Report Send CEID:157 - CarrierTransferring  CarrierID: PTAJFP000124, loc : J1FCNV13302-111","commessage","SecsProtocolLogger.logMessage","classlgmcs.device.mcs.storage.lgcnvSEM.ComLogParser","0001860b000000004b920103a9020000a902009d01010102a90200100102410c5054414a4650303030313234410f4a3146434e5631333330322d313131","1756391184042"
"Debug","8","28-Aug-2025 10:26:24:042","","DeviceServer(1F_Formation_N_2nd_Conveyor_01_Server):HsmsRecv/10.228.115.225:30060","",">>> super1 Event Report Send CEID:157 - CarrierTransferring  CarrierID: PTAJFP000124, loc : J1FCNV13302-111","DEBUG","COMLogParser.parseComLog","","","1756391184042"
"Info","9","28-Aug-2025 10:26:24:042","","DeviceServer(1F_Formation_N_2nd_Conveyor_01_Server):HsmsRecv/10.228.115.225:30060","",">>> super Event Report Send CEID:157 - CarrierTransferring  CarrierID: PTAJFP000124","INFO","COMLogParser.parseComLog","","","1756391184042"
"Debug","7","28-Aug-2025 10:25:16:413","J1FCNV13302","DeviceServer(1F_Formation_N_2nd_Conveyor_01_Server):EventReportThreadP-J1FCNV13302","PTAJFP000124",">>>2. carrierMoved - 1. reportedLoc : J1FCNV13302-102 2. oldLoc : J1FCNV13302-101 3. carrier Loc : J1FCNV13302/J1FCNV13302-102 4. carrier oldLoc : J1FCNV13302/J1FCNV13302-101","debug","LGCnvSEM.carrierMoved","","","1756391116413"
"Debug","9","28-Aug-2025 10:25:16:412","","EventBrokerServer:EventBrokerServer-EventProcessorThread","","Sending MCSEvent with Subject(carrier.movement.initiated.PTAJFP000124) to 6 Subscribers.","debug","EventPublisher.publishEvent","","","1756391116412"
"Debug","9","28-Aug-2025 10:25:16:412","","EventBrokerServer:EventBrokerServer-EventProcessorThread","","Received MCSEvent with Subject(carrier.movement.initiated.PTAJFP000124).","debug","EventPublisher.publishEvent","","","1756391116412"
"Debug","7","28-Aug-2025 10:25:16:412","J1FCNV13302","DeviceServer(1F_Formation_N_2nd_Conveyor_01_Server):EventReportThreadP-J1FCNV13302","PTAJFP000124","carrier Moving From :  TO : J1FCNV13302-102","debug","LGCnvSEM.carrierMoved","","","1756391116412"
"Debug","8","28-Aug-2025 10:25:16:412","","CarrierServer:ORBWorkerThread-21","PTAJFP000124","Publishing Event: theSubject=carrier.movement.initiated.PTAJFP000124, CarrierData=(id=PTAJFP000124,batchId=,idStatus=Trusted,errorReason=,jobId=1756391050785,previousStartedJobId=1756391050785,deadlineProcessed=false,jobLateProcessed=false,needsReroute=false,moveStatus=Moving,itineraryId=J1FCNV13302.J1FSTO13301.1,updateItineraryId=,previousLocationInfo=(J1FCNV13302,J1FCNV13302-101,),currentLocationInfo=(J1FCNV13302,J1FCNV13302-102,),arrivalTime=28-Aug-2025 10:25:16:409,requestor=AUTO,moveRequestorType=ExternalRequest,moveRequestReason=,requestTime=28-Aug-2025 10:24:10:785,requestedTypeOfMove=Normal,priority=50,autoCancelCriteria=,deadlineTime=0,sourceLocationInfo=(J1FCNV13302,J1FCNV13302-101,),originalLocationInfo=(,,),requestedDestinationInfo=(J1FSTO13301,D_PTT01,),assignedDestinationId=,bufferedDestinationId=J1FSTO13301,bufferedFlag=true,alternateDestinationId=,alternateReturnCriteria=Default,intermediateDestinationId=,createTime=28-Jun-2025 13:13:20:788,type=EMPTY,subTypeAttributes=,idInformation=,idPrefix=,capacity=0,emptyFlag=true,comments=,loopId=,useCount=0,cleanCount=0,lastCleanTime=28-Jun-2025 13:13:20:788,preferredExitLocationInfo=(,,),preferredEnterLocationInfo=(,,),requestedDeliveryTime=31-Dec-1969 19:00:00:000,requestedDeliveryStartTime=31-Dec-1969 19:00:00:000,requestedDeliveryStartSetTime=31-Dec-1969 19:00:00:000,moveStatusTime=28-Aug-2025 10:25:16:411), CustomPropertyInfoList=[(CHANGE_DIRECTION_REINPUT_FLAG,),(PROCESS_GROUP_CODE,),(TO_EQP_WINDING_DIRECTION,),(NEXT_EQUIPMENT_GROUP_CODE,),(PRIO,50),(NEXT_EQUIPMENT_ID,),(EQUIPMENT_GROUP_CODE,),(TRANSFER_CREATE_TYPE,R),(CMD_CD,HPTAJFP0001240828102410),(ROLL_NOT_COATED_SIDE,),(MATERIALCODE,),(LOT_ID,),(NEXT_PROCESS_GROUP_CODE,),(TO_EQUIPMENT_NOT_COATED_SIDE,),(ROLL_WINDING_DIRECTION,),(CRANEID,J1FSTO13301-101),(OUTTIME,20250904102202),(OPER,),(QUERYSENT,TRUE),(TC_REPORT,TRUE),(COMMAND_TEXT,),(ERROR_DURABLE_FLAG,N),(SecondParentId,)]","debug","Carrier.publishCarrierEvent","","","1756391116412"
"Debug","9","28-Aug-2025 10:25:16:411","","EventBrokerServer:EventBrokerServer-EventProcessorThread","","Sending MCSEvent with Subject(carrier.movement.jobStarted.PTAJFP000124) to 3 Subscribers.","debug","EventPublisher.publishEvent","","","1756391116411"
"Debug","9","28-Aug-2025 10:25:16:411","","EventBrokerServer:EventBrokerServer-EventProcessorThread","","Received MCSEvent with Subject(carrier.movement.jobStarted.PTAJFP000124).","debug","EventPublisher.publishEvent","","","1756391116411"
"Debug","8","28-Aug-2025 10:25:16:411","","CarrierServer:ORBWorkerThread-21","PTAJFP000124","Publishing Event: theSubject=carrier.movement.jobStarted.PTAJFP000124, CarrierData=(id=PTAJFP000124,batchId=,idStatus=Trusted,errorReason=,jobId=1756391050785,previousStartedJobId=1755892634861,deadlineProcessed=false,jobLateProcessed=false,needsReroute=false,moveStatus=Moving,itineraryId=J1FCNV13302.J1FSTO13301.1,updateItineraryId=,previousLocationInfo=(J1FCNV13302,J1FCNV13302-101,),currentLocationInfo=(J1FCNV13302,J1FCNV13302-102,),arrivalTime=28-Aug-2025 10:25:16:409,requestor=AUTO,moveRequestorType=ExternalRequest,moveRequestReason=,requestTime=28-Aug-2025 10:24:10:785,requestedTypeOfMove=Normal,priority=50,autoCancelCriteria=,deadlineTime=0,sourceLocationInfo=(J1FCNV13302,J1FCNV13302-101,),originalLocationInfo=(,,),requestedDestinationInfo=(J1FSTO13301,D_PTT01,),assignedDestinationId=,bufferedDestinationId=J1FSTO13301,bufferedFlag=true,alternateDestinationId=,alternateReturnCriteria=Default,intermediateDestinationId=,createTime=28-Jun-2025 13:13:20:788,type=EMPTY,subTypeAttributes=,idInformation=,idPrefix=,capacity=0,emptyFlag=true,comments=,loopId=,useCount=0,cleanCount=0,lastCleanTime=28-Jun-2025 13:13:20:788,preferredExitLocationInfo=(,,),preferredEnterLocationInfo=(,,),requestedDeliveryTime=31-Dec-1969 19:00:00:000,requestedDeliveryStartTime=31-Dec-1969 19:00:00:000,requestedDeliveryStartSetTime=31-Dec-1969 19:00:00:000,moveStatusTime=28-Aug-2025 10:25:16:411), CustomPropertyInfoList=[(CHANGE_DIRECTION_REINPUT_FLAG,),(PROCESS_GROUP_CODE,),(TO_EQP_WINDING_DIRECTION,),(NEXT_EQUIPMENT_GROUP_CODE,),(PRIO,50),(NEXT_EQUIPMENT_ID,),(EQUIPMENT_GROUP_CODE,),(TRANSFER_CREATE_TYPE,R),(CMD_CD,HPTAJFP0001240828102410),(ROLL_NOT_COATED_SIDE,),(MATERIALCODE,),(LOT_ID,),(NEXT_PROCESS_GROUP_CODE,),(TO_EQUIPMENT_NOT_COATED_SIDE,),(ROLL_WINDING_DIRECTION,),(CRANEID,J1FSTO13301-101),(OUTTIME,20250904102202),(OPER,),(QUERYSENT,TRUE),(TC_REPORT,TRUE),(COMMAND_TEXT,),(ERROR_DURABLE_FLAG,N),(SecondParentId,)]","debug","Carrier.publishCarrierEvent","","","1756391116411"
